"OTUs";"taxa";"Log_ratio.max";"glmnet_sign.ext.5.T2C";"glmnet_sign.ext.5.T2HW";"glmnet_sign.ext.10.T2C";"glmnet_sign.ext.10.T2HW";"CAU_T2C_1";"CAU_T2C_2";"CAU_T2C_3";"CAU_T2HW_1";"CAU_T2HW_2";"CAU_T2HW_3"
"OTU764";"d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__Candidatus_Pacebacteria;f__Candidatus_Pacebacteria;g__Candidatus_Pacebacteria;__";1;0;0;0;0;0;0;0;0,0000798517950683531;0,0000914787540593697;0,0000394360642807848
"OTU765";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Stappiaceae;g__Labrenzia;__";0;0;0;0;0;0,0000654578778555999;0;0,0000376392652815417;0,0000798517950683531;0,0000228696885148424;0,0000788721285615696
"OTU766";"d__Bacteria;p__Hydrogenedentes;c__Hydrogenedentia;o__Hydrogenedentiales;f__Hydrogenedensaceae;g__Hydrogenedensaceae;s__uncultured_organism";0;0;0;0;0;0,0000654578778555999;0;0,0000752785305630834;0,000191644308164048;0,0000228696885148424;0,0000197180321403924
"OTU767";"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Eurycoccales;f__Eurycoccales_Incertae_Sedis;g__Synechococcus_PCC-7336;s__Oscillatoriales_cyanobacterium";0;0;0;0;0;0;0,0000301941483740451;0;0,0000319407180273413;0,0000457393770296849;0,0000197180321403924
"OTU768";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;__;__;__";0;0;0;0;0;0,000589120900700399;0,0000301941483740451;0,000301114122252334;0,000175673949150377;0;0,000157744257123139
"OTU769";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__uncultured;__";0;0;0;0;0;0;0;0,0000376392652815417;0,0000159703590136706;0,0000914787540593697;0,0000197180321403924
"OTU770";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Litoricolaceae;g__Litoricola;s__Litoricola_marina";1;0;0;0;0;0,0000327289389278;0,0000603882967480902;0;0,000239555385205059;0,0000686090655445273;0,0000985901607019619
"OTU771";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Gammaproteobacteria_Incertae_Sedis;f__Unknown_Family;g__Candidatus_Berkiella;__";0;0;0;0;0;0,0000981868167833999;0,0000603882967480902;0;0,0000638814360546825;0,0000228696885148424;0,0000591540964211772
"OTU772";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kiloniellales;f__Kiloniellaceae;g__uncultured;s__uncultured_Rhodospirillaceae";0;0;0;0;0;0,0000327289389278;0;0,0000752785305630834;0,0000479110770410119;0;0,0000197180321403924
"OTU773";"d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;__";0;0;0;0;0;0,000163644694639;0,000150970741870226;0,0000376392652815417;0,000654784719560496;0;0,000138026224982747
"OTU774";"d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__M2PT2-76_termite_group;s__uncultured_bacterium";0;0;0;0;0;0,0000654578778555999;0,0000301941483740451;0,000188196326407709;0,000143733231123036;0;0,0000985901607019619
"OTU775";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Marinifilum;s__uncultured_Bacteroides";0;0;0;0;0;0;0;0,0000376392652815417;0,000111792513095694;0;0
"OTU776";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Terasakiellaceae;g__uncultured;__";0;0;0;0;0;0,0000327289389278;0;0,0000752785305630834;0,0000638814360546825;0,0000457393770296849;0
"OTU777";"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Methylacidiphilales;f__Methylacidiphilaceae;g__uncultured;__";0;0;0;0;0;0;0,0000301941483740451;0,0000376392652815417;0,0000638814360546825;0,0000228696885148424;0
"OTU778";"d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfurivibrionaceae;g__MSBL7;s__uncultured_bacterium";1;0;0;0;0;0,0001309157557112;0,0000301941483740451;0,0000752785305630834;0,0000479110770410119;0;0
"OTU779";"d__Bacteria;p__WPS-2;c__WPS-2;o__WPS-2;f__WPS-2;g__WPS-2;s__metagenome";0;0;0;0;0;0;0,0000301941483740451;0;0,0000638814360546825;0,0000228696885148424;0,0000788721285615696
"OTU780";"d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__GW2011;g__AR15;s__uncultured_archaeon";0;0;0;0;0;0;0;0;0,0000319407180273413;0;0,0000197180321403924
"OTU781";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__uncultured;s__gamma_proteobacterium";0;0;0;0;0;0;0;0;0,0000319407180273413;0;0,0000394360642807848
"OTU782";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__uncultured_Alphaproteobacteria";0;0;0;0;0;0;0,0000603882967480902;0,000150557061126167;0,0000479110770410119;0,0000914787540593697;0,000118308192842354
"OTU783";"d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia;f__Hungateiclostridiaceae;g__UCG-012;s__uncultured_Firmicutes";0;0;0;0;0;0;0,0000301941483740451;0,0000376392652815417;0,0000319407180273413;0;0
"OTU784";"d__Bacteria;p__Modulibacteria;c__Moduliflexia;o__Moduliflexales;f__Moduliflexaceae;g__Moduliflexaceae;s__uncultured_organism";0;0;0;0;0;0,000589120900700399;0,00012077659349618;0,000188196326407709;0,000207614667177718;0,000114348442574212;0,000118308192842354
"OTU785";"d__Archaea;p__Asgardarchaeota;c__Odinarchaeia;o__Odinarchaeia;f__Odinarchaeia;g__Odinarchaeia;s__uncultured_crenarchaeote";0;0;0;0;0;0,0000981868167833999;0,00012077659349618;0,000112917795844625;0,000159703590136706;0,000160087819603897;0,000118308192842354
"OTU786";"d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Spirochaeta;s__uncultured_organism";0;0;0;0;0;0,0000327289389278;0,000150970741870226;0,00022583559168925;0,000223585026191389;0,000137218131089055;0,0000985901607019619
"OTU787";"d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__GWE2-31-10;s__uncultured_organism";0;1;0;0;0;0,0001309157557112;0,0000301941483740451;0,000188196326407709;0,000143733231123036;0,000205827196633582;0,000354924578527063
"OTU788";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Magnetospiraceae;g__Magnetovibrio;s__uncultured_Rhodospirillaceae";0;0;0;0;0;0,0000327289389278;0;0;0,000287466462246071;0,0000228696885148424;0
"OTU789";"d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__Desulfopila;s__uncultured_bacterium";0;0;0;0;0;0,0001309157557112;0,0000301941483740451;0;0,000287466462246071;0,0000457393770296849;0,0000197180321403924
"OTU790";"d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulfobacter;s__uncultured_bacterium";0;0;0;0;0;0;0,00012077659349618;0;0,000223585026191389;0;0,0000197180321403924
"OTU791";"d__Bacteria;p__Dadabacteria;c__Dadabacteriia;o__Dadabacteriales;f__Dadabacteriales;g__Dadabacteriales;__";0;0;0;0;0;0,0000327289389278;0,0000301941483740451;0;0,0000479110770410119;0;0
"OTU792";"d__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__Oligoflexales;f__uncultured;g__uncultured;__";0;0;0;0;0;0,000687307717483799;0,000301941483740451;0,000188196326407709;0,000287466462246071;0,000480263458811691;0,000335206546386671
"OTU793";"d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Campbellbacteria;f__Candidatus_Campbellbacteria;g__Candidatus_Campbellbacteria;s__uncultured_bacterium";1;0;0;0;0;0;0;0;0,0000319407180273413;0,0000228696885148424;0,0000394360642807848
"OTU794";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Marivita;__";0;0;0;0;0;0,0000327289389278;0;0,0000376392652815417;0,0000638814360546825;0,0000914787540593697;0,0000197180321403924
"OTU795";"d__Bacteria;p__Fermentibacterota;c__Fermentibacteria;o__Fermentibacterales;f__Fermentibacteraceae;g__Fermentibacteraceae;__";0;0;0;0;0;0,000163644694639;0,000181164890244271;0,0004516711833785;0,000335377539287083;0,000251566573663267;0,000354924578527063
"OTU796";"d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Absconditabacteriales_(SR1);f__Absconditabacteriales_(SR1);g__Absconditabacteriales_(SR1);s__uncultured_organism";0;0;0;0;0;0,0000981868167833999;0;0,0000376392652815417;0,0000958221540820238;0,0000228696885148424;0
"OTU797";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhodomicrobiaceae;g__Rhodomicrobium;s__bacterium_YC-ZSS-LKJ79";0;0;0;0;0;0;0;0,0000376392652815417;0,0000638814360546825;0;0,0000197180321403924
"OTU798";"d__Bacteria;p__Cloacimonadota;c__Cloacimonadia;o__Cloacimonadales;f__MSBL8;g__MSBL8;__";0;0;0;0;0;0,0000654578778555999;0,0000301941483740451;0,000188196326407709;0,000207614667177718;0,0000686090655445273;0,0000591540964211772
"OTU799";"d__Bacteria;p__Planctomycetota;c__028H05-P-BN-P5;o__028H05-P-BN-P5;f__028H05-P-BN-P5;g__028H05-P-BN-P5;__";0;0;0;0;0;0;0;0,0000376392652815417;0,0000319407180273413;0;0
"OTU800";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__EPR3968-O8a-Bc78;f__EPR3968-O8a-Bc78;g__EPR3968-O8a-Bc78;__";0;0;0;0;0;0,0000327289389278;0;0,0000752785305630834;0,000111792513095694;0;0,0000788721285615696
"OTU801";"d__Bacteria;p__Verrucomicrobiota;c__Omnitrophia;o__Omnitrophales;f__Omnitrophaceae;g__Candidatus_Omnitrophus;s__Omnitrophica_bacterium";0;0;0;0;0;0;0;0,0000752785305630834;0,0000319407180273413;0,0000228696885148424;0,0000394360642807848
"OTU802";"d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadales;g__Saccharimonadales;s__uncultured_organism";0;0;0;0;0;0,0000327289389278;0;0;0,0000479110770410119;0;0,0000394360642807848
"OTU803";"d__Archaea;p__Aenigmarchaeota;c__Aenigmarchaeia;o__Aenigmarchaeales;f__Aenigmarchaeales;g__Aenigmarchaeales;__";0;0;0;0;0;0;0,00012077659349618;0,0000752785305630834;0,000127762872109365;0,0000457393770296849;0,0000788721285615696
"OTU804";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kiloniellales;f__Kiloniellaceae;g__uncultured;s__uncultured_beta";0;0;0;0;0;0;0;0;0,0000638814360546825;0,0000228696885148424;0
"OTU805";"d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__uncultured;g__uncultured;__";0;0;0;0;0;0,0000981868167833999;0,0000603882967480902;0,0000376392652815417;0,0000798517950683531;0,0000457393770296849;0,000118308192842354
"OTU806";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiohalorhabdales;f__Thiohalorhabdaceae;g__uncultured;s__uncultured_bacterium";0;0;0;0;0;0;0;0,0000376392652815417;0,0000319407180273413;0,0000228696885148424;0
"OTU807";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__uncultured;f__uncultured;g__uncultured;s__uncultured_bacterium";0;0;0;0;0;0,000163644694639;0,00012077659349618;0,0004516711833785;0,000239555385205059;0,0000457393770296849;0,0000985901607019619
"OTU808";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__Candidatus_Navis;s__bacterium_ectosymbiont";0;0;0;0;0;0;0;0;0;0,0000457393770296849;0
"OTU809";"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Rubinisphaeraceae;g__Planctomicrobium;__";0;0;0;0;0;0,0001963736335668;0;0,000150557061126167;0,0000479110770410119;0,000114348442574212;0,000118308192842354
"OTU810";"d__Bacteria;p__Elusimicrobiota;__;__;__;__;__";0;0;0;0;0;0;0,0000603882967480902;0,000112917795844625;0,0000159703590136706;0,000137218131089055;0,0000591540964211772
"OTU811";"d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosarcinaceae;g__Desulfosarcina;s__uncultured_bacterium";0;1;0;0;0;0,0001963736335668;0,0000905824451221353;0,00022583559168925;0,000159703590136706;0,000274436262178109;0,000236616385684709
"OTU812";"d__Bacteria;p__Desulfobacterota;c__Desulfobaccia;o__Desulfobaccales;f__Desulfobaccaceae;g__Desulfobacca;s__uncultured_delta";0;0;0;0;0;0,0000654578778555999;0,00012077659349618;0;0,0000319407180273413;0,000205827196633582;0
"OTU813";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__uncultured;g__uncultured;s__uncultured_Rhizobiales";0;0;0;0;0;0,0000654578778555999;0,0000603882967480902;0,0000752785305630834;0,0000638814360546825;0,0000914787540593697;0,0000591540964211772
"OTU814";"d__Archaea;p__Aenigmarchaeota;c__Aenigmarchaeia;o__Aenigmarchaeales;f__Aenigmarchaeales;g__Aenigmarchaeales;s__uncultured_archaeon";0;0;0;0;0;0;0,000241553186992361;0,000338753387533875;0,000127762872109365;0,000205827196633582;0,000295770482105886
"OTU815";"d__Bacteria;p__Marinimicrobia_(SAR406_clade);c__Marinimicrobia_(SAR406_clade);o__Marinimicrobia_(SAR406_clade);f__Marinimicrobia_(SAR406_clade);g__Marinimicrobia_(SAR406_clade);s__uncultured_gamma";0;0;0;0;0;0,0000327289389278;0,0000301941483740451;0,0000376392652815417;0,0000159703590136706;0,0000457393770296849;0,0000591540964211772
"OTU816";"d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Microtrichaceae;g__uncultured;s__uncultured_Acidimicrobiales";0;0;0;0;0;0,0000981868167833999;0,0000905824451221353;0,0000376392652815417;0,0000319407180273413;0,000114348442574212;0,000118308192842354
"OTU817";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__uncultured;g__uncultured;s__uncultured_Bacteroidetes/Chlorobi";0;0;0;0;0;0;0;0,0000376392652815417;0;0,0000228696885148424;0
"OTU818";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__EV818SWSAP88;f__EV818SWSAP88;g__EV818SWSAP88;s__uncultured_gamma";0;0;0;0;0;0;0;0,0000376392652815417;0,0000479110770410119;0,0000686090655445273;0
"OTU819";"d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__uncultured;f__uncultured;g__uncultured;s__uncultured_eukaryote";0;0;0;0;0;0;0,000452912225610677;0,000112917795844625;0,0000479110770410119;0,000114348442574212;0,0000591540964211772
"OTU820";"d__Bacteria;p__Latescibacterota;c__Latescibacteria;o__Latescibacterales;f__Latescibacteraceae;g__Latescibacteraceae;s__uncultured_Latescibacteria";0;0;0;0;0;0;0,0000905824451221353;0,0000376392652815417;0,0000958221540820238;0,0000457393770296849;0,0000394360642807848
"OTU821";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Kangiellaceae;g__Pleionea;s__Kangiella_sp.";0;0;0;0;0;0,0000654578778555999;0;0;0;0,0000457393770296849;0,0000197180321403924
"OTU822";"d__Archaea;p__Halobacterota;c__Methanosarcinia;o__Methanosarciniales;f__Methanosaetaceae;g__Methanosaeta;__";0;0;0;0;0;0;0,0000603882967480902;0,000188196326407709;0,0000479110770410119;0,000251566573663267;0,0000591540964211772
"OTU823";"d__Bacteria;p__WS2;c__WS2;o__WS2;f__WS2;g__WS2;s__uncultured_Firmicutes";0;1;0;0;0;0,0000654578778555999;0,0000301941483740451;0,000112917795844625;0,000127762872109365;0,000114348442574212;0,000138026224982747
"OTU824";"d__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__0319-6G20;f__0319-6G20;g__0319-6G20;s__uncultured_organism";0;0;0;0;0;0,0000654578778555999;0,000150970741870226;0,00022583559168925;0,000191644308164048;0,000182957508118739;0,0000591540964211772
"OTU825";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Arenicellales;f__Arenicellaceae;g__HTCC5015;s__uncultured_bacterium";0;0;0;0;0;0,0000327289389278;0;0;0;0,0000686090655445273;0
"OTU826";"d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Ardenticatenales;f__uncultured;g__uncultured;s__uncultured_Litorilinea";0;0;0;0;0;0;0;0;0;0,0000457393770296849;0
"OTU827";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__uncultured;s__uncultured_Hyphomicrobium";0;0;0;0;0;0;0;0;0;0,0000457393770296849;0
"OTU828";"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Rubritaleaceae;g__Roseibacillus;s__uncultured_organism";0;0;0;0;0;0,0000981868167833999;0,0000905824451221353;0,00022583559168925;0,000175673949150377;0,000160087819603897;0,0000788721285615696
"OTU829";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__KI89A_clade;f__KI89A_clade;g__KI89A_clade;s__uncultured_gamma";0;0;0;0;0;0,0000654578778555999;0;0;0,0000159703590136706;0,0000686090655445273;0
"OTU830";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__NS9_marine_group;g__NS9_marine_group;__";0;0;0;0;0;0,0000327289389278;0;0,0000376392652815417;0;0,0000914787540593697;0
"OTU831";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SZB50;f__SZB50;g__SZB50;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0,0000159703590136706;0,0000686090655445273;0
"OTU832";"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Pirellula;s__uncultured_bacterium";0;0;0;0;0;0;0,000181164890244271;0;0,0000479110770410119;0,000182957508118739;0
"OTU833";"d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__SEEP-SRB4;__";0;0;0;0;0;0,0000327289389278;0,00012077659349618;0,000112917795844625;0,0000798517950683531;0,000160087819603897;0,000295770482105886
"OTU834";"d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__SCGC_AAA286-E23;g__SCGC_AAA286-E23;s__uncultured_archaeon";0;0;0;0;0;0;0,0000603882967480902;0,0000376392652815417;0;0,0000457393770296849;0
"OTU835";"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Gloeocapsaceae;g__Gleocapsa;__";0;0;0;0;0;0;0;0;0;0,0000457393770296849;0
"OTU836";"d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Eel-36e1D6;g__Eel-36e1D6;s__uncultured_delta";0;0;0;0;0;0,0000327289389278;0,0000301941483740451;0,0000752785305630834;0;0,0000228696885148424;0,0000788721285615696
"OTU837";"d__Bacteria;p__Latescibacterota;c__Latescibacteria;o__Latescibacterales;f__Latescibacteraceae;g__Latescibacteraceae;s__bacterium_enrichment";0;0;0;1;0;0,000163644694639;0,0000603882967480902;0,00022583559168925;0,000159703590136706;0,000228696885148424;0,0000985901607019619
"OTU838";"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Rhodopirellula;s__uncultured_bacterium";0;0;0;0;0;0,0000654578778555999;0,0000301941483740451;0,000188196326407709;0,0000319407180273413;0,000182957508118739;0,0000394360642807848
"OTU839";"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Cyanobacteriaceae;g__Cyanobacterium_CLg1;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0,0000457393770296849;0,0000197180321403924
"OTU840";"d__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__SAR202_clade;f__SAR202_clade;g__SAR202_clade;__";0;0;0;0;0;0,0000654578778555999;0,000271747335366406;0,000301114122252334;0,000191644308164048;0,000160087819603897;0,0000985901607019619
"OTU841";"d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__uncultured;s__uncultured_bacterium";0;0;0;0;0;0,0000327289389278;0,0000301941483740451;0;0,0000319407180273413;0,0000686090655445273;0,0000197180321403924
"OTU842";"d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__PB19;f__PB19;g__PB19;s__uncultured_deep-sea";0;0;0;0;0;0,0000981868167833999;0,000181164890244271;0,0000752785305630834;0,000127762872109365;0,000274436262178109;0,000295770482105886
"OTU843";"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;__;__";0;0;0;0;0;0,0002618315114224;0,000332135632114496;0,00022583559168925;0,000287466462246071;0,000251566573663267;0,000335206546386671
"OTU844";"d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__SBYC;g__SBYC;s__uncultured_organism";0;0;0;0;0;0;0;0,0000752785305630834;0;0,0000457393770296849;0,0000197180321403924
"OTU845";"d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__Vermiphilaceae;g__Vermiphilaceae;__";0;0;0;0;0;0,0000654578778555999;0,000181164890244271;0,00022583559168925;0,0000958221540820238;0,000137218131089055;0,0000591540964211772
"OTU846";"d__Archaea;p__Asgardarchaeota;c__Odinarchaeia;o__Odinarchaeia;f__Odinarchaeia;g__Odinarchaeia;__";0;0;0;0;0;0,0000654578778555999;0,00012077659349618;0,0000752785305630834;0,000191644308164048;0,000205827196633582;0,000138026224982747
"OTU847";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Filomicrobium;s__uncultured_Rhizobiales";0;0;0;0;0;0,0000654578778555999;0;0;0;0,0000457393770296849;0
"OTU848";"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium;__";0;0;0;0;0;0;0;0;0;0,0000686090655445273;0,0000197180321403924
"OTU849";"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Rhodopirellula;s__planctomycete_MS30D1";0;0;0;0;0;0,0000981868167833999;0;0,0000376392652815417;0,0000319407180273413;0,000114348442574212;0,0000788721285615696
"OTU850";"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Rubripirellula;s__uncultured_bacterium";0;0;0;0;0;0,0000654578778555999;0,0000905824451221353;0;0,0000638814360546825;0,0000914787540593697;0,000118308192842354
"OTU851";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Porticoccaceae;g__Porticoccus;s__Gammaproteobacteria_bacterium";0;0;0;0;0;0,0000654578778555999;0,0000301941483740451;0,0000752785305630834;0,0000638814360546825;0,0000457393770296849;0,0000591540964211772
"OTU852";"d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__MAT-CR-H6-H10;g__MAT-CR-H6-H10;s__uncultured_organism";0;0;0;0;0;0,0000327289389278;0,0000905824451221353;0;0,0000479110770410119;0,0000686090655445273;0,000236616385684709
"OTU853";"d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__BIrii41;g__BIrii41;__";0;0;0;0;0;0,0000981868167833999;0,000150970741870226;0,00022583559168925;0,0000798517950683531;0,000114348442574212;0,000157744257123139
"OTU854";"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__Lentimonas;__";0;0;0;0;0;0,000163644694639;0,0000905824451221353;0,0000376392652815417;0,0000319407180273413;0,0000686090655445273;0,0000788721285615696
"OTU855";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lutibacter;s__uncultured_Bacteroidetes";0;0;0;0;0;0,0000654578778555999;0,0000603882967480902;0,0000752785305630834;0,0000319407180273413;0;0,0000591540964211772
"OTU856";"d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__P3OB-42;s__uncultured_organism";0;0;0;0;0;0,0000327289389278;0,000181164890244271;0,000112917795844625;0,0000798517950683531;0,0000686090655445273;0,000157744257123139
"OTU857";"d__Bacteria;p__Elusimicrobiota;c__Lineage_IIc;o__Lineage_IIc;f__Lineage_IIc;g__Lineage_IIc;__";0;0;0;0;0;0;0;0;0;0,0000228696885148424;0,0000394360642807848
"OTU858";"d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__GW2011_GWC1_47_15;g__GW2011_GWC1_47_15;s__uncultured_archaeon";0;0;0;0;0;0,0000654578778555999;0,000150970741870226;0,000150557061126167;0,0000958221540820238;0,000137218131089055;0,000157744257123139
"OTU859";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Granulosicoccales;f__Granulosicoccaceae;g__Granulosicoccus;s__uncultured_gamma";0;0;0;0;0;0,0000654578778555999;0;0;0,0000319407180273413;0,0000228696885148424;0,0000788721285615696
"OTU860";"d__Bacteria;p__Spirochaetota;c__Leptospirae;o__Leptospirales;f__Leptospiraceae;g__RBG-16-49-21;__";0;0;0;0;0;0,0001309157557112;0,000634077115854947;0,00022583559168925;0,000335377539287083;0,0000686090655445273;0,000571822932071379
"OTU861";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia-Caballeronia-Paraburkholderia;__";0;0;0;0;0;0;0,0000301941483740451;0,0000376392652815417;0,0000319407180273413;0;0,0000788721285615696
"OTU862";"d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__Kiritimatiellales;f__Kiritimatiellaceae;g__uncultured;s__uncultured_bacterium";0;0;0;0;0;0,0000654578778555999;0;0,0000376392652815417;0,0000479110770410119;0;0,0000788721285615696
"OTU863";"d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__MVP-88;f__MVP-88;g__MVP-88;s__uncultured_deep-sea";0;0;0;0;0;0;0,0000905824451221353;0;0,0000319407180273413;0;0,0000394360642807848
"OTU864";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Yoonia-Loktanella;__";0;0;0;0;0;0,0000981868167833999;0,0000603882967480902;0,0000752785305630834;0,0000159703590136706;0,0000686090655445273;0,000236616385684709
"OTU865";"d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Gracilibacteria;f__Gracilibacteria;g__Gracilibacteria;s__uncultured_deep-sea";0;0;0;0;0;0,0000327289389278;0;0,000112917795844625;0,0000638814360546825;0;0,0000394360642807848
"OTU866";"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Rubinisphaeraceae;g__uncultured;__";0;0;0;0;0;0,0000654578778555999;0;0,0000376392652815417;0,0000958221540820238;0;0,0000591540964211772
